"StuID","ReceiptNo","PymtDt","PaidAmt","ModeOfPymt","ChequeNo","BankName","JobID","LastUpdatedDate"
"1200","RCP000000","2014-08-19 00:00:00","0","Select",NULL,NULL,"1","2014-08-19 00:00:00"
"1201","RCP001564","2014-08-19 00:00:00","500","Cash",,,"3","2014-08-19 00:00:00"
"1202","RCP000000","2014-08-19 00:00:00","0","Select",NULL,NULL,"1","2014-08-19 00:00:00"
"1203","RCP000000","2014-08-19 00:00:00","0","Select",NULL,NULL,"1","2014-08-19 00:00:00"
"1204","RCP000369","2014-08-20 00:00:00","850","Cash",,,"5","2014-08-19 00:00:00"
"1205","RCP000370","2014-08-20 00:00:00","1300","Cash",,,"5","2014-08-20 00:00:00"
"1206","RCP000371","2014-08-20 00:00:00","1600","Cash",,,"5","2014-08-20 00:00:00"
"1207","RCP000372","2014-08-20 00:00:00","650","Cash",,,"5","2014-08-20 00:00:00"
"1208","RCP000373","2014-08-21 00:00:00","850","Cash",,,"5","2014-08-20 00:00:00"
"1329","RCP000424","2014-10-13 00:00:00","850","Cash",,,"5","2014-10-11 00:00:00"
"1330","RCP000000","2014-10-11 00:00:00","0","Select",NULL,NULL,"1","2014-10-11 00:00:00"
"1331","RCP000000","2014-10-13 00:00:00","0","Select",NULL,NULL,"1","2014-10-13 00:00:00"
"1332","RCP000000","2014-10-13 00:00:00","0","Select",NULL,NULL,"1","2014-10-13 00:00:00"
"1333","RCP000000","2014-10-13 00:00:00","0","Select",NULL,NULL,"1","2014-10-13 00:00:00"
"1334","RCP000000","2014-10-13 00:00:00","0","Select",NULL,NULL,"1","2014-10-13 00:00:00"
"1335","RCP000000","2014-10-13 00:00:00","0","Select",NULL,NULL,"1","2014-10-13 00:00:00"
"1336","RCP000000","2014-10-13 00:00:00","0","Select",NULL,NULL,"1","2014-10-13 00:00:00"
"1337","RCP000000","2014-10-13 00:00:00","0","Select",NULL,NULL,"1","2014-10-13 00:00:00"
"1338","RCP001729","2014-10-13 00:00:00","3500","Cash",,,"1","2014-10-13 00:00:00"
"1339","RCP000000","2014-10-13 00:00:00","0","Select",NULL,NULL,"1","2014-10-13 00:00:00"
"1340","RCP000000","2014-10-13 00:00:00","0","Select",NULL,NULL,"1","2014-10-13 00:00:00"
"1341","RCP000000","2014-10-13 00:00:00","0","Select",NULL,NULL,"3","2014-10-13 00:00:00"
"1330","RCP001730","2014-10-13 00:00:00","3500","Cash",,,"1","2014-10-13 00:00:00"
"1326","RCP001731","2014-10-13 00:00:00","3500","Cash",,,"1","2014-10-13 00:00:00"
"1319","RCP001732","2014-10-13 00:00:00","3500","Cash",,,"1","2014-10-13 00:00:00"
"1324","RCP001733","2014-10-13 00:00:00","3500","Cash",,,"1","2014-10-13 00:00:00"
"1312","RCP001734","2014-10-13 00:00:00","3500","Cash",,,"1","2014-10-13 00:00:00"
"1336","RCP001735","2014-10-14 00:00:00","3500","Cash",,,"1","2014-10-14 00:00:00"
"1323","RCP001736","2014-10-14 00:00:00","3500","Cash",,,"1","2014-10-14 00:00:00"
"1341","RCP001737","2014-10-14 00:00:00","300","Cash",,,"3","2014-10-14 00:00:00"
"1342","RCP000425","2014-10-17 00:00:00","1300","Cash",,,"5","2014-10-14 00:00:00"
"1343","RCP000426","2014-10-17 00:00:00","850","Cash",,,"5","2014-10-14 00:00:00"
"1335","RCP001738","2014-10-14 00:00:00","3500","Cash",,,"1","2014-10-14 00:00:00"
"1344","RCP001739","2014-10-14 00:00:00","300","Cash",,,"3","2014-10-14 00:00:00"
"1345","RCP000427","2014-10-17 00:00:00","850","Cash",,,"5","2014-10-14 00:00:00"
"1346","RCP000428","2014-10-17 00:00:00","1300","Cash",,,"5","2014-10-15 00:00:00"
"1347","RCP000000","2014-10-15 00:00:00","0","Select",NULL,NULL,"1","2014-10-15 00:00:00"
"1348","RCP001740","2014-10-15 00:00:00","3500","Cash",,,"1","2014-10-15 00:00:00"
"1313","RCP001741","2014-10-15 00:00:00","500","Cash",,,"3","2014-10-15 00:00:00"
"1337","RCP001742","2014-10-14 00:00:00","3500","Cash",,,"1","2014-10-15 00:00:00"
"1325","RCP001743","2014-10-14 00:00:00","3500","Cash",,,"1","2014-10-15 00:00:00"
"1349","RCP000000","2014-10-16 00:00:00","0","Select",NULL,NULL,"1","2014-10-16 00:00:00"
"1350","RCP000000","2014-10-16 00:00:00","0","Select",NULL,NULL,"3","2014-10-16 00:00:00"
"1351","RCP000000","2014-10-16 00:00:00","0","Select",NULL,NULL,"1","2014-10-16 00:00:00"
"1352","RCP000000","2014-10-17 00:00:00","0","Select",NULL,NULL,"1","2014-10-17 00:00:00"
"1353","RCP000000","2014-10-17 00:00:00","0","Select",NULL,NULL,"1","2014-10-17 00:00:00"
"1354","RCP001744","2014-10-16 00:00:00","500","Cash",,,"3","2014-10-17 00:00:00"
"1339","RCP001745","2014-10-16 00:00:00","3500","Cash",,,"1","2014-10-17 00:00:00"
"1355","RCP001746","2014-10-17 00:00:00","500","Cash",,,"3","2014-10-17 00:00:00"
"1356","RCP000000","2014-10-17 00:00:00","0","Select",NULL,NULL,"1","2014-10-17 00:00:00"
"1147","RCP001747","2014-10-17 00:00:00","700","Cash",,,"3","2014-10-17 00:00:00"
"1228","RCP001748","2014-10-17 00:00:00","700","Cash",,,"3","2014-10-17 00:00:00"
"1227","RCP001749","2014-10-17 00:00:00","700","Cash",,,"3","2014-10-17 00:00:00"
"1245","RCP001750","2014-10-17 00:00:00","700","Cash",,,"3","2014-10-17 00:00:00"
"884","RCP001751","2014-10-17 00:00:00","1000","Cash",,,"3","2014-10-17 00:00:00"
"1136","RCP001752","2014-10-17 00:00:00","1200","Cash",,,"1","2014-10-17 00:00:00"
"1217","RCP001753","2014-10-17 00:00:00","1200","Cash",,,"1","2014-10-17 00:00:00"
"1252","RCP001754","2014-10-17 00:00:00","2000","Cash",,,"1","2014-10-17 00:00:00"
"1237","RCP001755","2014-10-17 00:00:00","1700","Cash",,,"1","2014-10-17 00:00:00"
"1238","RCP001756","2014-10-17 00:00:00","1700","Cash",,,"1","2014-10-17 00:00:00"
"1211","RCP001757","2014-10-17 00:00:00","1700","Cash",,,"1","2014-10-17 00:00:00"
"1246","RCP001758","2014-10-17 00:00:00","2000","Cash",,,"1","2014-10-17 00:00:00"
"1247","RCP001759","2014-10-17 00:00:00","2000","Cash",,,"1","2014-10-17 00:00:00"
"1078","RCP001760","2014-10-17 00:00:00","1900","Cash",,,"3","2014-10-17 00:00:00"
"900","RCP001761","2014-10-17 00:00:00","1450","Cash",,,"1","2014-10-17 00:00:00"
"1191","RCP001762","2014-10-17 00:00:00","2000","Cash",,,"1","2014-10-17 00:00:00"
"1231","RCP001763","2014-10-17 00:00:00","2000","Cash",,,"3","2014-10-17 00:00:00"
"1224","RCP001764","2014-10-17 00:00:00","2000","Cash",,,"3","2014-10-17 00:00:00"
"1248","RCP001765","2014-10-17 00:00:00","2000","Cash",,,"1","2014-10-17 00:00:00"
"1202","RCP001766","2014-10-17 00:00:00","2000","Cash",,,"1","2014-10-17 00:00:00"
"1233","RCP001767","2014-10-17 00:00:00","2000","Cash",,,"1","2014-10-17 00:00:00"
"1357","RCP000429","2014-10-18 00:00:00","850","Cash",,,"5","2014-10-18 00:00:00"
"1358","RCP000430","2014-10-18 00:00:00","1400","Cash",,,"5","2014-10-18 00:00:00"
"1359","RCP000431","2014-10-20 00:00:00","850","Cash",,,"5","2014-10-18 00:00:00"
"1360","RCP000432","2014-10-20 00:00:00","1300","Cash",,,"5","2014-10-18 00:00:00"
"1361","RCP000433","2014-10-19 00:00:00","950","Cash",,,"5","2014-10-18 00:00:00"
"1362","RCP000000","2014-10-18 00:00:00","0","Select",NULL,NULL,"1","2014-10-18 00:00:00"
"1363","RCP001768","2014-10-20 00:00:00","500","Cash",,,"3","2014-10-18 00:00:00"
"1364","RCP000000","2014-10-18 00:00:00","0","Select",NULL,NULL,"1","2014-10-18 00:00:00"
"1365","RCP000434","2014-10-20 00:00:00","850","Cash",,,"5","2014-10-20 00:00:00"
"1366","RCP001769","2014-10-09 00:00:00","300","Cash",,,"3","2014-10-20 00:00:00"
"1367","RCP000000","2014-10-20 00:00:00","0","Select",NULL,NULL,"3","2014-10-20 00:00:00"
"1368","RCP000000","2014-10-20 00:00:00","0","Select",NULL,NULL,"1","2014-10-20 00:00:00"
"1369","RCP000000","2014-10-21 00:00:00","0","Select",NULL,NULL,"1","2014-10-21 00:00:00"
"1332","RCP001770","2014-10-20 00:00:00","3500","Cash",,,"1","2014-10-21 00:00:00"
"1315","RCP001771","2014-10-20 00:00:00","2000","Cash",,,"1","2014-10-21 00:00:00"
"1331","RCP001772","2014-10-20 00:00:00","3500","Cash",,,"1","2014-10-21 00:00:00"
"1351","RCP001773","2014-10-20 00:00:00","3500","Cash",,,"1","2014-10-21 00:00:00"
"1333","RCP001774","2014-10-20 00:00:00","3500","Cash",,,"1","2014-10-21 00:00:00"
"1353","RCP001775","2014-10-20 00:00:00","3500","Cash",,,"1","2014-10-21 00:00:00"
"1347","RCP001776","2014-10-21 00:00:00","3500","Cash",,,"1","2014-10-21 00:00:00"
"1349","RCP001777","2014-10-21 00:00:00","3500","Cash",,,"1","2014-10-21 00:00:00"
"1370","RCP000435","2014-10-22 00:00:00","1250","Cash",,,"5","2014-10-21 00:00:00"
"1371","RCP000000","2014-10-21 00:00:00","0","Select",NULL,NULL,"5","2014-10-21 00:00:00"
"1371","RCP000436","2014-10-22 00:00:00","850","Cash",,,"5","2014-10-21 00:00:00"
"1372","RCP001778","2014-10-22 00:00:00","300","Cash",,,"3","2014-10-21 00:00:00"
"1373","RCP000437","2014-10-22 00:00:00","850","Cash",,,"5","2014-10-21 00:00:00"
"1374","RCP000438","2014-10-22 00:00:00","850","Cash",,,"5","2014-10-21 00:00:00"
"1362","RCP001779","2014-10-21 00:00:00","3500","Cash",,,"1","2014-10-21 00:00:00"
"1368","RCP001780","2014-10-21 00:00:00","3500","Cash",,,"1","2014-10-21 00:00:00"
"1334","RCP001781","2014-10-21 00:00:00","3500","Cash",,,"1","2014-10-21 00:00:00"
"1375","RCP000439","2014-10-27 00:00:00","1200","Cash",,,"5","2014-10-22 00:00:00"
"1376","RCP000440","2014-10-27 00:00:00","950","Cash",,,"5","2014-10-22 00:00:00"
"1377","RCP000441","2014-10-27 00:00:00","650","Cash",,,"5","2014-10-22 00:00:00"
"1378","RCP000442","2014-10-27 00:00:00","950","Cash",,,"5","2014-10-22 00:00:00"
"1379","RCP000443","2014-10-27 00:00:00","650","Cash",,,"5","2014-10-23 00:00:00"
"1380","RCP000000","2014-10-23 00:00:00","0","Select",NULL,NULL,"1","2014-10-23 00:00:00"
"1381","RCP000444","2014-10-27 00:00:00","850","Cash",,,"5","2014-10-23 00:00:00"
"1382","RCP000445","2014-10-27 00:00:00","1700","Cash",,,"5","2014-10-23 00:00:00"
"1367","RCP001782","2014-10-20 00:00:00","300","Cash",,,"3","2014-10-23 00:00:00"
"1383","RCP000446","2014-10-28 00:00:00","650","Cash",,,"5","2014-10-27 00:00:00"
"1384","RCP001783","2014-10-28 00:00:00","300","Cash",,,"3","2014-10-27 00:00:00"
"1385","RCP000000","2014-10-27 00:00:00","0","Select",NULL,NULL,"1","2014-10-27 00:00:00"
"1386","RCP001784","2014-10-27 00:00:00","2000","Cash",,,"1","2014-10-27 00:00:00"
"1387","RCP001785","2014-10-28 00:00:00","3500","Cash",,,"1","2014-10-27 00:00:00"
"1364","RCP001786","2014-10-27 00:00:00","3500","Cash",,,"1","2014-10-28 00:00:00"
"1356","RCP001787","2014-10-27 00:00:00","3500","Cash",,,"1","2014-10-28 00:00:00"
"1352","RCP001788","2014-10-27 00:00:00","3500","Cash",,,"1","2014-10-28 00:00:00"
"1369","RCP001789","2014-10-28 00:00:00","3500","Cash",,,"1","2014-10-28 00:00:00"
"1388","RCP000000","2014-10-28 00:00:00","0","Select",NULL,NULL,"1","2014-10-28 00:00:00"
"1389","RCP000000","2014-10-28 00:00:00","0","Select",NULL,NULL,"1","2014-10-28 00:00:00"
"1390","RCP000000","2014-10-28 00:00:00","0","Select",NULL,NULL,"1","2014-10-28 00:00:00"
"1391","RCP000447","2014-10-29 00:00:00","850","Cash",,,"5","2014-10-28 00:00:00"
"1392","RCP001790","2014-10-29 00:00:00","500","Cash",,,"3","2014-10-28 00:00:00"
"1393","RCP000448","2014-10-30 00:00:00","650","Cash",,,"5","2014-10-29 00:00:00"
"1394","RCP000449","2014-10-30 00:00:00","1400","Cash",,,"5","2014-10-29 00:00:00"
"1395","RCP000450","2014-10-30 00:00:00","950","Cash",,,"5","2014-10-30 00:00:00"
"1396","RCP000451","2014-10-30 00:00:00","1300","Cash",,,"5","2014-10-30 00:00:00"
"1397","RCP000452","2014-10-30 00:00:00","1300","Cash",,,"5","2014-10-30 00:00:00"
"1398","RCP000000","2014-10-30 00:00:00","0","Select",NULL,NULL,"1","2014-10-30 00:00:00"
"1399","RCP001791","2014-10-31 00:00:00","500","Cash",,,"3","2014-10-31 00:00:00"
"1400","RCP000000","2014-10-31 00:00:00","0","Select",NULL,NULL,"1","2014-10-31 00:00:00"
"1401","RCP000000","2014-10-31 00:00:00","0","Select",NULL,NULL,"1","2014-10-31 00:00:00"
"1230","RCP001792","2014-10-31 00:00:00","700","Cash",,,"3","2014-10-31 00:00:00"
"1234","RCP001793","2014-10-31 00:00:00","700","Cash",,,"3","2014-10-31 00:00:00"
"1258","RCP001794","2014-10-31 00:00:00","1700","Cash",,,"1","2014-10-31 00:00:00"
"1292","RCP001795","2014-10-31 00:00:00","1700","Cash",,,"1","2014-10-31 00:00:00"
"1220","RCP001796","2014-10-31 00:00:00","2000","Cash",,,"1","2014-10-31 00:00:00"
"1271","RCP001797","2014-10-31 00:00:00","2000","Cash",,,"1","2014-10-31 00:00:00"
"1273","RCP001798","2014-10-31 00:00:00","1700","Cash",,,"1","2014-10-31 00:00:00"
"1127","RCP001799","2014-10-31 00:00:00","1700","Cash",,,"1","2014-10-31 00:00:00"
"1155","RCP001800","2014-10-31 00:00:00","700","Cash",,,"3","2014-10-31 00:00:00"
"1297","RCP001801","2014-10-31 00:00:00","700","Cash",,,"3","2014-10-31 00:00:00"
"1270","RCP001802","2014-10-31 00:00:00","1400","Cash",,,"1","2014-10-31 00:00:00"
"1172","RCP001803","2014-10-31 00:00:00","1200","Cash",,,"1","2014-10-31 00:00:00"
"1276","RCP001804","2014-10-31 00:00:00","900","Cash",,,"1","2014-10-31 00:00:00"
"1296","RCP001805","2014-10-31 00:00:00","900","Cash",,,"1","2014-10-31 00:00:00"
"1272","RCP001806","2014-10-31 00:00:00","900","Cash",,,"1","2014-10-31 00:00:00"
"968","RCP001807","2014-10-31 00:00:00","1000","Cash",,,"3","2014-10-31 00:00:00"
"1239","RCP001808","2014-10-31 00:00:00","900","Cash",,,"1","2014-10-31 00:00:00"
"1298","RCP001809","2014-10-31 00:00:00","900","Cash",,,"1","2014-10-31 00:00:00"
"1277","RCP001810","2014-10-31 00:00:00","900","Cash",,,"1","2014-10-31 00:00:00"
"1035","RCP001811","2014-10-31 00:00:00","900","Cash",,,"1","2014-10-31 00:00:00"
"1402","RCP000453","2014-11-03 00:00:00","1650","Cash",,,"5","2014-11-01 00:00:00"
"1403","RCP000454","2014-11-03 00:00:00","850","Cash",,,"5","2014-11-01 00:00:00"
"1404","RCP000455","2014-11-03 00:00:00","650","Cash",,,"4","2014-11-03 00:00:00"
"1405","RCP000456","2014-11-03 00:00:00","650","Cash",,,"4","2014-11-03 00:00:00"
"1406","RCP000457","2014-11-03 00:00:00","900","Cash",,,"5","2014-11-03 00:00:00"
"1407","RCP000458","2014-11-04 00:00:00","700","Cash",,,"5","2014-11-03 00:00:00"
"1385","RCP001812","2014-11-03 00:00:00","3500","Cash",,,"1","2014-11-03 00:00:00"
"1389","RCP001813","2014-11-03 00:00:00","3500","Cash",,,"1","2014-11-03 00:00:00"
"1390","RCP001814","2014-11-03 00:00:00","3500","Cash",,,"1","2014-11-03 00:00:00"
"1398","RCP001815","2014-11-03 00:00:00","3500","Cash",,,"1","2014-11-03 00:00:00"
"1400","RCP001816","2014-11-03 00:00:00","3500","Cash",,,"1","2014-11-03 00:00:00"
"1408","RCP000459","2014-11-05 00:00:00","1100","Cash",,,"5","2014-11-03 00:00:00"
"1409","RCP000460","2014-11-05 00:00:00","2000","Cash",,,"5","2014-11-03 00:00:00"
"1401","RCP001817","2014-11-03 00:00:00","3500","Cash",,,"1","2014-11-03 00:00:00"
"1340","RCP001818","2014-11-03 00:00:00","3500","Cash",,,"1","2014-11-03 00:00:00"
"1410","RCP000461","2014-11-05 00:00:00","600","Cash",,,"4","2014-11-03 00:00:00"
"1411","RCP000462","2014-11-05 00:00:00","1200","Cash",,,"5","2014-11-03 00:00:00"
"1412","RCP000463","2014-11-05 00:00:00","650","Cash",,,"4","2014-11-04 00:00:00"
"1413","RCP000000","2014-11-04 00:00:00","0","Select",NULL,NULL,"1","2014-11-04 00:00:00"
"1414","RCP000000","2014-11-04 00:00:00","0","Select",NULL,NULL,"1","2014-11-04 00:00:00"
"1415","RCP000000","2014-11-04 00:00:00","0","Select",NULL,NULL,"1","2014-11-04 00:00:00"
"1413","RCP001819","2014-11-04 00:00:00","3500","Cash",,,"1","2014-11-04 00:00:00"
"1416","RCP000464","2014-11-05 00:00:00","700","Cash",,,"5","2014-11-04 00:00:00"
"1417","RCP000465","2014-11-05 00:00:00","1200","Cash",,,"5","2014-11-05 00:00:00"
"1418","RCP000466","2014-11-05 00:00:00","700","Cash",,,"9","2014-11-05 00:00:00"
"1341","RCP001820","2014-11-05 00:00:00","200","Cash",,,"3","2014-11-05 00:00:00"
"1419","RCP001821","2014-11-05 00:00:00","3500","Cash",,,"1","2014-11-05 00:00:00"
"1420","RCP001822","2014-11-05 00:00:00","500","Cash",,,"3","2014-11-05 00:00:00"
"1421","RCP000000","2014-11-05 00:00:00","0","Select",NULL,NULL,"1","2014-11-05 00:00:00"
"1422","RCP000000","2014-11-06 00:00:00","0","Select",NULL,NULL,"5","2014-11-06 00:00:00"
"1117","RCP001823","2014-11-07 00:00:00","2000","Cash",,,"1","2014-11-07 00:00:00"
"1307","RCP001824","2014-11-07 00:00:00","1700","Cash",,,"1","2014-11-07 00:00:00"
"1253","RCP001825","2014-11-07 00:00:00","2700","Cash",,,"1","2014-11-07 00:00:00"
"1310","RCP001826","2014-11-07 00:00:00","1700","Cash",,,"1","2014-11-07 00:00:00"
"1308","RCP001827","2014-11-07 00:00:00","900","Cash",,,"1","2014-11-07 00:00:00"
"1306","RCP001828","2014-11-07 00:00:00","900","Cash",,,"1","2014-11-07 00:00:00"
"896","RCP001829","2014-11-07 00:00:00","1050","Cash",,,"1","2014-11-07 00:00:00"
"1301","RCP001830","2014-11-07 00:00:00","700","Cash",,,"3","2014-11-07 00:00:00"
"1305","RCP001831","2014-11-07 00:00:00","1000","Cash",,,"3","2014-11-07 00:00:00"
"1265","RCP001832","2014-11-07 00:00:00","700","Cash",,,"3","2014-11-07 00:00:00"
"1423","RCP000467","2014-11-10 00:00:00","1000","Cash",,,"5","2014-11-08 00:00:00"
"1424","RCP000468","2014-11-10 00:00:00","900","Cash",,,"5","2014-11-08 00:00:00"
"1425","RCP000469","2014-11-10 00:00:00","900","Cash",,,"5","2014-11-08 00:00:00"
"1426","RCP000470","2014-11-08 00:00:00","1200","Cash",,,"5","2014-11-08 00:00:00"
"1427","RCP000471","2014-11-10 00:00:00","1000","Cash",,,"5","2014-11-08 00:00:00"
"1428","RCP000472","2014-11-10 00:00:00","900","Cash",,,"5","2014-11-08 00:00:00"
"1429","RCP000473","2014-11-10 00:00:00","900","Cash",,,"5","2014-11-08 00:00:00"
"1430","RCP000474","2014-11-10 00:00:00","900","Cash",,,"5","2014-11-08 00:00:00"
"1431","RCP000475","2014-11-10 00:00:00","650","Cash",,,"9","2014-11-08 00:00:00"
"1432","RCP000000","2014-11-08 00:00:00","0","Select",NULL,NULL,"1","2014-11-08 00:00:00"
"1433","RCP001833","2014-11-08 00:00:00","300","Cash",,,"3","2014-11-08 00:00:00"
"1434","RCP001834","2014-11-08 00:00:00","300","Cash",,,"3","2014-11-08 00:00:00"
"1435","RCP000000","2014-11-09 00:00:00","0","Select",NULL,NULL,"1","2014-11-09 00:00:00"
"1436","RCP000476","2014-11-10 00:00:00","600","Cash",,,"4","2014-11-10 00:00:00"
"1437","RCP000477","2014-11-10 00:00:00","700","Cash",,,"9","2014-11-10 00:00:00"
"1432","RCP001835","2014-11-10 00:00:00","3500","Cash",,,"1","2014-11-10 00:00:00"
"1435","RCP001836","2014-11-10 00:00:00","3500","Cash",,,"1","2014-11-10 00:00:00"
"1438","RCP000478","2014-11-11 00:00:00","600","Cash",,,"9","2014-11-10 00:00:00"
"1439","RCP000479","2014-11-11 00:00:00","900","Cash",,,"5","2014-11-10 00:00:00"
"1440","RCP000000","2014-11-10 00:00:00","0","Select",NULL,NULL,"4","2014-11-10 00:00:00"
"1440","RCP000480","2014-11-11 00:00:00","600","Cash",,,"4","2014-11-10 00:00:00"
"1441","RCP000481","2014-11-11 00:00:00","700","Cash",,,"5","2014-11-11 00:00:00"
"1442","RCP000482","2014-11-11 00:00:00","1","Cash",,,"5","2014-11-11 00:00:00"
"1443","RCP000483","2014-11-11 00:00:00","1300","Cash",,,"5","2014-11-11 00:00:00"
"1444","RCP000484","2014-11-11 00:00:00","700","Cash",,,"5","2014-11-11 00:00:00"
"1445","RCP000485","2014-11-12 00:00:00","1000","Cash",,,"4","2014-11-11 00:00:00"
"1446","RCP000486","2014-11-12 00:00:00","700","Cash",,,"5","2014-11-11 00:00:00"
"1447","RCP000487","2014-11-12 00:00:00","700","Cash",,,"4","2014-11-12 00:00:00"
"1448","RCP000000","2014-11-12 00:00:00","0","Select",NULL,NULL,"5","2014-11-12 00:00:00"
"1448","RCP000488","2014-11-12 00:00:00","600","Cash",,,"5","2014-11-12 00:00:00"
"1449","RCP000489","2014-11-12 00:00:00","600","Cash",,,"9","2014-11-12 00:00:00"
"1450","RCP001837","2014-11-12 00:00:00","300","Cash",,,"3","2014-11-12 00:00:00"
"1451","RCP001838","2014-11-12 00:00:00","1","Cash",,,"3","2014-11-12 00:00:00"
"1452","RCP000490","2014-11-12 00:00:00","1050","Cash",,,"4","2014-11-12 00:00:00"
"1453","RCP000491","2014-11-13 00:00:00","1800","Cash",,,"5","2014-11-12 00:00:00"
"1454","RCP000492","2014-11-13 00:00:00","900","Cash",,,"5","2014-11-12 00:00:00"
"1422","RCP000493","2014-11-13 00:00:00","900","Cash",,,"5","2014-11-12 00:00:00"
"1455","RCP000494","2014-11-13 00:00:00","900","Cash",,,"5","2014-11-12 00:00:00"
"1456","RCP000000","2014-11-13 00:00:00","0","Select",NULL,NULL,"1","2014-11-13 00:00:00"
"1457","RCP000000","2014-11-13 00:00:00","0","Select",NULL,NULL,"1","2014-11-13 00:00:00"
"1458","RCP000495","2014-11-13 00:00:00","1300","Cash",,,"5","2014-11-13 00:00:00"
"1459","RCP000000","2014-11-13 00:00:00","0","Select",NULL,NULL,"1","2014-11-13 00:00:00"
"1460","RCP000496","2014-11-13 00:00:00","700","Cash",,,"9","2014-11-13 00:00:00"
"1461","RCP001839","2014-11-13 00:00:00","300","Cash",,,"3","2014-11-13 00:00:00"
"1462","RCP000497","2014-11-13 00:00:00","650","Cash",,,"4","2014-11-13 00:00:00"
"1463","RCP000498","2014-11-14 00:00:00","700","Cash",,,"9","2014-11-13 00:00:00"
"1464","RCP000000","2014-11-13 00:00:00","0","Select",NULL,NULL,"1","2014-11-13 00:00:00"
"1388","RCP001840","2014-11-13 00:00:00","3500","Cash",,,"1","2014-11-13 00:00:00"
"1380","RCP001841","2014-11-13 00:00:00","3500","Cash",,,"1","2014-11-13 00:00:00"
"1465","RCP000499","2014-11-14 00:00:00","650","Cash",,,"4","2014-11-14 00:00:00"
"1466","RCP000500","2014-11-15 00:00:00","1800","Cash",,,"5","2014-11-14 00:00:00"
"1467","RCP000000","2014-11-14 00:00:00","0","Select",NULL,NULL,"1","2014-11-14 00:00:00"
"1468","RCP000501","2014-11-15 00:00:00","850","Cash",,,"5","2014-11-15 00:00:00"
"1469","RCP000502","2014-11-17 00:00:00","650","Cash",,,"4","2014-11-15 00:00:00"
"1470","RCP000000","2014-11-15 00:00:00","0","Select",NULL,NULL,"1","2014-11-15 00:00:00"
"1471","RCP000000","2014-11-17 00:00:00","0","Select",NULL,NULL,"1","2014-11-17 00:00:00"
"1472","RCP000000","2014-11-17 00:00:00","0","Select",NULL,NULL,"3","2014-11-17 00:00:00"
"1473","RCP000000","2014-11-17 00:00:00","0","Select",NULL,NULL,"1","2014-11-17 00:00:00"
"1474","RCP000503","2014-11-17 00:00:00","900","Cash",,,"5","2014-11-17 00:00:00"
"1421","RCP001842","2014-11-17 00:00:00","3500","Cash",,,"1","2014-11-17 00:00:00"
"1467","RCP001843","2014-11-17 00:00:00","3500","Cash",,,"1","2014-11-17 00:00:00"
